number_of_elements,mean_atomic_mass,wtd_mean_atomic_mass,gmean_atomic_mass,wtd_gmean_atomic_mass,entropy_atomic_mass,wtd_entropy_atomic_mass,range_atomic_mass,wtd_range_atomic_mass,std_atomic_mass,wtd_std_atomic_mass,mean_fie,wtd_mean_fie,gmean_fie,wtd_gmean_fie,entropy_fie,wtd_entropy_fie,range_fie,wtd_range_fie,std_fie,wtd_std_fie,mean_atomic_radius,wtd_mean_atomic_radius,gmean_atomic_radius,wtd_gmean_atomic_radius,entropy_atomic_radius,wtd_entropy_atomic_radius,range_atomic_radius,wtd_range_atomic_radius,std_atomic_radius,wtd_std_atomic_radius,mean_Density,wtd_mean_Density,gmean_Density,wtd_gmean_Density,entropy_Density,wtd_entropy_Density,range_Density,wtd_range_Density,std_Density,wtd_std_Density,mean_ElectronAffinity,wtd_mean_ElectronAffinity,gmean_ElectronAffinity,wtd_gmean_ElectronAffinity,entropy_ElectronAffinity,wtd_entropy_ElectronAffinity,range_ElectronAffinity,wtd_range_ElectronAffinity,std_ElectronAffinity,wtd_std_ElectronAffinity,mean_FusionHeat,wtd_mean_FusionHeat,gmean_FusionHeat,wtd_gmean_FusionHeat,entropy_FusionHeat,wtd_entropy_FusionHeat,range_FusionHeat,wtd_range_FusionHeat,std_FusionHeat,wtd_std_FusionHeat,mean_ThermalConductivity,wtd_mean_ThermalConductivity,gmean_ThermalConductivity,wtd_gmean_ThermalConductivity,entropy_ThermalConductivity,wtd_entropy_ThermalConductivity,range_ThermalConductivity,wtd_range_ThermalConductivity,std_ThermalConductivity,wtd_std_ThermalConductivity,mean_Valence,wtd_mean_Valence,gmean_Valence,wtd_gmean_Valence,entropy_Valence,wtd_entropy_Valence,range_Valence,wtd_range_Valence,std_Valence,wtd_std_Valence,critical_temp
1,6.941,6.941,6.941,6.941,0.0,0.0,0.0,0.0,0.0,0.0,519.9,519.9,519.9,519.9,0.0,0.0,0.0,0.0,0.0,0.0,167.0,167.0,167.0,167.0,0.0,0.0,0,0.0,0.0,0.0,535.0,535.0,535.0,535.0,0.0,0.0,0.0,0.0,0.0,0.0,61.1,61.1,61.1,61.1,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,85.0,85.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0,0.0,0.0,0.0,13.8
1,6.941,6.941,6.941,6.941,0.0,0.0,0.0,0.0,0.0,0.0,519.9,519.9,519.9,519.9,0.0,0.0,0.0,0.0,0.0,0.0,167.0,167.0,167.0,167.0,0.0,0.0,0,0.0,0.0,0.0,535.0,535.0,535.0,535.0,0.0,0.0,0.0,0.0,0.0,0.0,61.1,61.1,61.1,61.1,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,85.0,85.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0,0.0,0.0,0.0,5.95
1,10.811,10.811,10.811,10.811,0.0,0.0,0.0,0.0,0.0,0.0,800.2,800.2,800.2,800.2,0.0,0.0,0.0,0.0,0.0,0.0,87.0,87.0,87.0,87.0,0.0,0.0,0,0.0,0.0,0.0,2460.0,2460.0,2460.0,2460.0,0.0,0.0,0.0,0.0,0.0,0.0,28.2,28.2,28.2,28.2,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,27.0,27.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,0.0,0.0,0,0.0,0.0,0.0,11.0
1,32.065,32.065,32.065,32.065,0.0,0.0,0.0,0.0,0.0,0.0,999.0,999.0,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,87.0,87.0,87.0,0.0,0.0,0,0.0,0.0,0.0,1960.0,1960.0,1960.0,1960.0,0.0,0.0,0.0,0.0,0.0,0.0,201.5,201.5,201.5,201.5,0.0,0.0,0.0,0.0,0.0,0.0,1.73,1.73,1.73,1.73,0.0,0.0,0.0,0.0,0.0,0.0,205.0,205.0,205.0,205.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,6.0,0.0,0.0,0,0.0,0.0,0.0,14.0
1,78.96,78.96,78.96,78.96,0.0,0.0,0.0,0.0,0.0,0.0,940.4,940.4,940.4,940.4,0.0,0.0,0.0,0.0,0.0,0.0,103.0,103.0,103.0,103.0,0.0,0.0,0,0.0,0.0,0.0,4819.0,4819.0,4819.0,4819.0,0.0,0.0,0.0,0.0,0.0,0.0,196.5,196.5,196.5,196.5,0.0,0.0,0.0,0.0,0.0,0.0,5.4,5.4,5.4,5.4,0.0,0.0,0.0,0.0,0.0,0.0,0.52,0.52,0.52,0.52,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,6.0,0.0,0.0,0,0.0,0.0,0.0,5.4
1,127.6,127.6,127.6,127.6,0.0,0.0,0.0,0.0,0.0,0.0,869.0,869.0,869.0,869.0,0.0,0.0,0.0,0.0,0.0,0.0,123.0,123.0,123.0,123.0,0.0,0.0,0,0.0,0.0,0.0,6240.0,6240.0,6240.0,6240.0,0.0,0.0,0.0,0.0,0.0,0.0,191.7,191.7,191.7,191.7,0.0,0.0,0.0,0.0,0.0,0.0,17.5,17.5,17.5,17.5,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,6.0,0.0,0.0,0,0.0,0.0,0.0,7.4
1,200.59,200.59,200.59,200.59,0.0,0.0,0.0,0.0,0.0,0.0,1006.0,1006.0,1006.0,1006.0,0.0,0.0,0.0,0.0,0.0,0.0,171.0,171.0,171.0,171.0,0.0,0.0,0,0.0,0.0,0.0,13534.0,13534.0,13534.0,13534.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1.5,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,2.29,2.29,2.29,2.29,0.0,0.0,0.0,0.0,0.0,0.0,8.3,8.3,8.3,8.3,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,0,0.0,0.0,0.0,4.16
1,749.216,749.216,749.216,749.216,0.0,0.0,0.0,0.0,0.0,0.0,946.2,946.2,946.2,946.2,0.0,0.0,0.0,0.0,0.0,0.0,114.0,114.0,114.0,114.0,0.0,0.0,0,0.0,0.0,0.0,5727.0,5727.0,5727.0,5727.0,0.0,0.0,0.0,0.0,0.0,0.0,79.5,79.5,79.5,79.5,0.0,0.0,0.0,0.0,0.0,0.0,27.7,27.7,27.7,27.7,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,0.0,0.0,0,0.0,0.0,0.0,2.7
1,95.96,95.96,95.96,95.96,0.0,0.0,0.0,0.0,0.0,0.0,684.8,684.8,684.8,684.8,0.0,0.0,0.0,0.0,0.0,0.0,190.0,190.0,190.0,190.0,0.0,0.0,0,0.0,0.0,0.0,10280.0,10280.0,10280.0,10280.0,0.0,0.0,0.0,0.0,0.0,0.0,73.4,73.4,73.4,73.4,0.0,0.0,0.0,0.0,0.0,0.0,36.0,36.0,36.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,139.0,139.0,139.0,139.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,6.0,0.0,0.0,0,0.0,0.0,0.0,0.92
1,509.415,509.415,509.415,509.415,0.0,0.0,0.0,0.0,0.0,0.0,650.1,650.1,650.1,650.1,0.0,0.0,0.0,0.0,0.0,0.0,171.0,171.0,171.0,171.0,0.0,0.0,0,0.0,0.0,0.0,6110.0,6110.0,6110.0,6110.0,0.0,0.0,0.0,0.0,0.0,0.0,52.1,52.1,52.1,52.1,0.0,0.0,0.0,0.0,0.0,0.0,22.8,22.8,22.8,22.8,0.0,0.0,0.0,0.0,0.0,0.0,31.0,31.0,31.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,0.0,0.0,0,0.0,0.0,0.0,5.15
1,509.415,509.415,509.415,509.415,0.0,0.0,0.0,0.0,0.0,0.0,650.1,650.1,650.1,650.1,0.0,0.0,0.0,0.0,0.0,0.0,171.0,171.0,171.0,171.0,0.0,0.0,0,0.0,0.0,0.0,6110.0,6110.0,6110.0,6110.0,0.0,0.0,0.0,0.0,0.0,0.0,52.1,52.1,52.1,52.1,0.0,0.0,0.0,0.0,0.0,0.0,22.8,22.8,22.8,22.8,0.0,0.0,0.0,0.0,0.0,0.0,31.0,31.0,31.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,0.0,0.0,0,0.0,0.0,0.0,5.2
1,114.818,114.818,114.818,114.818,0.0,0.0,0.0,0.0,0.0,0.0,558.0,558.0,558.0,558.0,0.0,0.0,0.0,0.0,0.0,0.0,156.0,156.0,156.0,156.0,0.0,0.0,0,0.0,0.0,0.0,7310.0,7310.0,7310.0,7310.0,0.0,0.0,0.0,0.0,0.0,0.0,30.4,30.4,30.4,30.4,0.0,0.0,0.0,0.0,0.0,0.0,3.26,3.26,3.26,3.26,0.0,0.0,0.0,0.0,0.0,0.0,82.0,82.0,82.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,0.0,0.0,0,0.0,0.0,0.0,3.407
1,207.2,207.2,207.2,207.2,0.0,0.0,0.0,0.0,0.0,0.0,715.2,715.2,715.2,715.2,0.0,0.0,0.0,0.0,0.0,0.0,154.0,154.0,154.0,154.0,0.0,0.0,0,0.0,0.0,0.0,11340.0,11340.0,11340.0,11340.0,0.0,0.0,0.0,0.0,0.0,0.0,36.6,36.6,36.6,36.6,0.0,0.0,0.0,0.0,0.0,0.0,4.77,4.77,4.77,4.77,0.0,0.0,0.0,0.0,0.0,0.0,35.0,35.0,35.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,0.0,0,0.0,0.0,0.0,7.19
1,118.71,118.71,118.71,118.71,0.0,0.0,0.0,0.0,0.0,0.0,708.2,708.2,708.2,708.2,0.0,0.0,0.0,0.0,0.0,0.0,145.0,145.0,145.0,145.0,0.0,0.0,0,0.0,0.0,0.0,7310.0,7310.0,7310.0,7310.0,0.0,0.0,0.0,0.0,0.0,0.0,108.8,108.8,108.8,108.8,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,67.0,67.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,0.0,0,0.0,0.0,0.0,3.73
1,114.818,114.818,114.818,114.818,0.0,0.0,0.0,0.0,0.0,0.0,558.0,558.0,558.0,558.0,0.0,0.0,0.0,0.0,0.0,0.0,156.0,156.0,156.0,156.0,0.0,0.0,0,0.0,0.0,0.0,7310.0,7310.0,7310.0,7310.0,0.0,0.0,0.0,0.0,0.0,0.0,30.4,30.4,30.4,30.4,0.0,0.0,0.0,0.0,0.0,0.0,3.26,3.26,3.26,3.26,0.0,0.0,0.0,0.0,0.0,0.0,82.0,82.0,82.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,0.0,0.0,0,0.0,0.0,0.0,3.4
1,12.0107,12.0107,12.0107,12.0107,0.0,0.0,0.0,0.0,0.0,0.0,1085.7,1085.7,1085.7,1085.7,0.0,0.0,0.0,0.0,0.0,0.0,67.0,67.0,67.0,67.0,0.0,0.0,0,0.0,0.0,0.0,2260.0,2260.0,2260.0,2260.0,0.0,0.0,0.0,0.0,0.0,0.0,155.4,155.4,155.4,155.4,0.0,0.0,0.0,0.0,0.0,0.0,105.0,105.0,105.0,105.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,140.0,140.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,0.0,0,0.0,0.0,0.0,7.4
1,192.217,192.217,192.217,192.217,0.0,0.0,0.0,0.0,0.0,0.0,868.1,868.1,868.1,868.1,0.0,0.0,0.0,0.0,0.0,0.0,180.0,180.0,180.0,180.0,0.0,0.0,0,0.0,0.0,0.0,22560.0,22560.0,22560.0,22560.0,0.0,0.0,0.0,0.0,0.0,0.0,152.5,152.5,152.5,152.5,0.0,0.0,0.0,0.0,0.0,0.0,26.0,26.0,26.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,150.0,150.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,6.0,0.0,0.0,0,0.0,0.0,0.0,0.11
1,186.207,186.207,186.207,186.207,0.0,0.0,0.0,0.0,0.0,0.0,759.1,759.1,759.1,759.1,0.0,0.0,0.0,0.0,0.0,0.0,188.0,188.0,188.0,188.0,0.0,0.0,0,0.0,0.0,0.0,21020.0,21020.0,21020.0,21020.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,33.0,33.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,48.0,48.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,7.0,7.0,0.0,0.0,0,0.0,0.0,0.0,1.695
1,190.23,190.23,190.23,190.23,0.0,0.0,0.0,0.0,0.0,0.0,819.8,819.8,819.8,819.8,0.0,0.0,0.0,0.0,0.0,0.0,185.0,185.0,185.0,185.0,0.0,0.0,0,0.0,0.0,0.0,22590.0,22590.0,22590.0,22590.0,0.0,0.0,0.0,0.0,0.0,0.0,107.6,107.6,107.6,107.6,0.0,0.0,0.0,0.0,0.0,0.0,31.0,31.0,31.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,87.0,87.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,6.0,0.0,0.0,0,0.0,0.0,0.0,0.62
1,190.23,190.23,190.23,190.23,0.0,0.0,0.0,0.0,0.0,0.0,819.8,819.8,819.8,819.8,0.0,0.0,0.0,0.0,0.0,0.0,185.0,185.0,185.0,185.0,0.0,0.0,0,0.0,0.0,0.0,22590.0,22590.0,22590.0,22590.0,0.0,0.0,0.0,0.0,0.0,0.0,107.6,107.6,107.6,107.6,0.0,0.0,0.0,0.0,0.0,0.0,31.0,31.0,31.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,87.0,87.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,6.0,0.0,0.0,0,0.0,0.0,0.0,478.0
1,749.216,749.216,749.216,749.216,0.0,0.0,0.0,0.0,0.0,0.0,946.2,946.2,946.2,946.2,0.0,0.0,0.0,0.0,0.0,0.0,114.0,114.0,114.0,114.0,0.0,0.0,0,0.0,0.0,0.0,5727.0,5727.0,5727.0,5727.0,0.0,0.0,0.0,0.0,0.0,0.0,79.5,79.5,79.5,79.5,0.0,0.0,0.0,0.0,0.0,0.0,27.7,27.7,27.7,27.7,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,0.0,0.0,0,0.0,0.0,0.0,0.2
1,186.207,186.207,186.207,186.207,0.0,0.0,0.0,0.0,0.0,0.0,759.1,759.1,759.1,759.1,0.0,0.0,0.0,0.0,0.0,0.0,188.0,188.0,188.0,188.0,0.0,0.0,0,0.0,0.0,0.0,21020.0,21020.0,21020.0,21020.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,33.0,33.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,48.0,48.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,7.0,7.0,0.0,0.0,0,0.0,0.0,0.0,1.694
1,509.415,509.415,509.415,509.415,0.0,0.0,0.0,0.0,0.0,0.0,650.1,650.1,650.1,650.1,0.0,0.0,0.0,0.0,0.0,0.0,171.0,171.0,171.0,171.0,0.0,0.0,0,0.0,0.0,0.0,6110.0,6110.0,6110.0,6110.0,0.0,0.0,0.0,0.0,0.0,0.0,52.1,52.1,52.1,52.1,0.0,0.0,0.0,0.0,0.0,0.0,22.8,22.8,22.8,22.8,0.0,0.0,0.0,0.0,0.0,0.0,31.0,31.0,31.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,0.0,0.0,0,0.0,0.0,0.0,5.17
1,509.415,509.415,509.415,509.415,0.0,0.0,0.0,0.0,0.0,0.0,650.1,650.1,650.1,650.1,0.0,0.0,0.0,0.0,0.0,0.0,171.0,171.0,171.0,171.0,0.0,0.0,0,0.0,0.0,0.0,6110.0,6110.0,6110.0,6110.0,0.0,0.0,0.0,0.0,0.0,0.0,52.1,52.1,52.1,52.1,0.0,0.0,0.0,0.0,0.0,0.0,22.8,22.8,22.8,22.8,0.0,0.0,0.0,0.0,0.0,0.0,31.0,31.0,31.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,0.0,0.0,0,0.0,0.0,0.0,5.32
1,118.71,118.71,118.71,118.71,0.0,0.0,0.0,0.0,0.0,0.0,708.2,708.2,708.2,708.2,0.0,0.0,0.0,0.0,0.0,0.0,145.0,145.0,145.0,145.0,0.0,0.0,0,0.0,0.0,0.0,7310.0,7310.0,7310.0,7310.0,0.0,0.0,0.0,0.0,0.0,0.0,108.8,108.8,108.8,108.8,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,67.0,67.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,0.0,0,0.0,0.0,0.0,3.734
1,112.411,112.411,112.411,112.411,0.0,0.0,0.0,0.0,0.0,0.0,867.2,867.2,867.2,867.2,0.0,0.0,0.0,0.0,0.0,0.0,161.0,161.0,161.0,161.0,0.0,0.0,0,0.0,0.0,0.0,8650.0,8650.0,8650.0,8650.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1.5,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,6.3,6.3,6.3,6.3,0.0,0.0,0.0,0.0,0.0,0.0,96.0,96.0,96.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,0,0.0,0.0,0.0,0.55
1,186.207,186.207,186.207,186.207,0.0,0.0,0.0,0.0,0.0,0.0,759.1,759.1,759.1,759.1,0.0,0.0,0.0,0.0,0.0,0.0,188.0,188.0,188.0,188.0,0.0,0.0,0,0.0,0.0,0.0,21020.0,21020.0,21020.0,21020.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,33.0,33.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,48.0,48.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,7.0,7.0,0.0,0.0,0,0.0,0.0,0.0,1.7
1,47.867,47.867,47.867,47.867,0.0,0.0,0.0,0.0,0.0,0.0,657.8,657.8,657.8,657.8,0.0,0.0,0.0,0.0,0.0,0.0,176.0,176.0,176.0,176.0,0.0,0.0,0,0.0,0.0,0.0,4507.0,4507.0,4507.0,4507.0,0.0,0.0,0.0,0.0,0.0,0.0,9.1,9.1,9.1,9.1,0.0,0.0,0.0,0.0,0.0,0.0,18.7,18.7,18.7,18.7,0.0,0.0,0.0,0.0,0.0,0.0,22.0,22.0,22.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,0.0,0,0.0,0.0,0.0,0.39
1,127.6,127.6,127.6,127.6,0.0,0.0,0.0,0.0,0.0,0.0,869.0,869.0,869.0,869.0,0.0,0.0,0.0,0.0,0.0,0.0,123.0,123.0,123.0,123.0,0.0,0.0,0,0.0,0.0,0.0,6240.0,6240.0,6240.0,6240.0,0.0,0.0,0.0,0.0,0.0,0.0,191.7,191.7,191.7,191.7,0.0,0.0,0.0,0.0,0.0,0.0,17.5,17.5,17.5,17.5,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,6.0,0.0,0.0,0,0.0,0.0,0.0,2.05
1,509.415,509.415,509.415,509.415,0.0,0.0,0.0,0.0,0.0,0.0,650.1,650.1,650.1,650.1,0.0,0.0,0.0,0.0,0.0,0.0,171.0,171.0,171.0,171.0,0.0,0.0,0,0.0,0.0,0.0,6110.0,6110.0,6110.0,6110.0,0.0,0.0,0.0,0.0,0.0,0.0,52.1,52.1,52.1,52.1,0.0,0.0,0.0,0.0,0.0,0.0,22.8,22.8,22.8,22.8,0.0,0.0,0.0,0.0,0.0,0.0,31.0,31.0,31.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,0.0,0.0,0,0.0,0.0,0.0,5.24
1,12.0107,12.0107,12.0107,12.0107,0.0,0.0,0.0,0.0,0.0,0.0,1085.7,1085.7,1085.7,1085.7,0.0,0.0,0.0,0.0,0.0,0.0,67.0,67.0,67.0,67.0,0.0,0.0,0,0.0,0.0,0.0,2260.0,2260.0,2260.0,2260.0,0.0,0.0,0.0,0.0,0.0,0.0,155.4,155.4,155.4,155.4,0.0,0.0,0.0,0.0,0.0,0.0,105.0,105.0,105.0,105.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,140.0,140.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,0.0,0,0.0,0.0,0.0,0.37
1,91.224,91.224,91.224,91.224,0.0,0.0,0.0,0.0,0.0,0.0,659.7,659.7,659.7,659.7,0.0,0.0,0.0,0.0,0.0,0.0,206.0,206.0,206.0,206.0,0.0,0.0,0,0.0,0.0,0.0,6511.0,6511.0,6511.0,6511.0,0.0,0.0,0.0,0.0,0.0,0.0,42.6,42.6,42.6,42.6,0.0,0.0,0.0,0.0,0.0,0.0,21.0,21.0,21.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,23.0,23.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,0.0,0,0.0,0.0,0.0,0.92
1,91.224,91.224,91.224,91.224,0.0,0.0,0.0,0.0,0.0,0.0,659.7,659.7,659.7,659.7,0.0,0.0,0.0,0.0,0.0,0.0,206.0,206.0,206.0,206.0,0.0,0.0,0,0.0,0.0,0.0,6511.0,6511.0,6511.0,6511.0,0.0,0.0,0.0,0.0,0.0,0.0,42.6,42.6,42.6,42.6,0.0,0.0,0.0,0.0,0.0,0.0,21.0,21.0,21.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,23.0,23.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,0.0,0,0.0,0.0,0.0,3.5
1,65.38,65.38,65.38,65.38,0.0,0.0,0.0,0.0,0.0,0.0,905.8,905.8,905.8,905.8,0.0,0.0,0.0,0.0,0.0,0.0,142.0,142.0,142.0,142.0,0.0,0.0,0,0.0,0.0,0.0,7140.0,7140.0,7140.0,7140.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1.5,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,7.35,7.35,7.35,7.35,0.0,0.0,0.0,0.0,0.0,0.0,120.0,120.0,120.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,0,0.0,0.0,0.0,0.85
1,114.818,114.818,114.818,114.818,0.0,0.0,0.0,0.0,0.0,0.0,558.0,558.0,558.0,558.0,0.0,0.0,0.0,0.0,0.0,0.0,156.0,156.0,156.0,156.0,0.0,0.0,0,0.0,0.0,0.0,7310.0,7310.0,7310.0,7310.0,0.0,0.0,0.0,0.0,0.0,0.0,30.4,30.4,30.4,30.4,0.0,0.0,0.0,0.0,0.0,0.0,3.26,3.26,3.26,3.26,0.0,0.0,0.0,0.0,0.0,0.0,82.0,82.0,82.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,0.0,0.0,0,0.0,0.0,0.0,4.405
1,118.71,118.71,118.71,118.71,0.0,0.0,0.0,0.0,0.0,0.0,708.2,708.2,708.2,708.2,0.0,0.0,0.0,0.0,0.0,0.0,145.0,145.0,145.0,145.0,0.0,0.0,0,0.0,0.0,0.0,7310.0,7310.0,7310.0,7310.0,0.0,0.0,0.0,0.0,0.0,0.0,108.8,108.8,108.8,108.8,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,67.0,67.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,0.0,0,0.0,0.0,0.0,3.71
1,69.723,69.723,69.723,69.723,0.0,0.0,0.0,0.0,0.0,0.0,578.7,578.7,578.7,578.7,0.0,0.0,0.0,0.0,0.0,0.0,136.0,136.0,136.0,136.0,0.0,0.0,0,0.0,0.0,0.0,5904.0,5904.0,5904.0,5904.0,0.0,0.0,0.0,0.0,0.0,0.0,30.4,30.4,30.4,30.4,0.0,0.0,0.0,0.0,0.0,0.0,5.59,5.59,5.59,5.59,0.0,0.0,0.0,0.0,0.0,0.0,29.0,29.0,29.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,0.0,0.0,0,0.0,0.0,0.0,7.84
1,12.0107,12.0107,12.0107,12.0107,0.0,0.0,0.0,0.0,0.0,0.0,1085.7,1085.7,1085.7,1085.7,0.0,0.0,0.0,0.0,0.0,0.0,67.0,67.0,67.0,67.0,0.0,0.0,0,0.0,0.0,0.0,2260.0,2260.0,2260.0,2260.0,0.0,0.0,0.0,0.0,0.0,0.0,155.4,155.4,155.4,155.4,0.0,0.0,0.0,0.0,0.0,0.0,105.0,105.0,105.0,105.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,140.0,140.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,0.0,0,0.0,0.0,0.0,2.68
1,178.49,178.49,178.49,178.49,0.0,0.0,0.0,0.0,0.0,0.0,575.2,575.2,575.2,575.2,0.0,0.0,0.0,0.0,0.0,0.0,208.0,208.0,208.0,208.0,0.0,0.0,0,0.0,0.0,0.0,13310.0,13310.0,13310.0,13310.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1.5,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,25.5,25.5,25.5,25.5,0.0,0.0,0.0,0.0,0.0,0.0,23.0,23.0,23.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,0.0,0,0.0,0.0,0.0,128.0
1,118.71,118.71,118.71,118.71,0.0,0.0,0.0,0.0,0.0,0.0,708.2,708.2,708.2,708.2,0.0,0.0,0.0,0.0,0.0,0.0,145.0,145.0,145.0,145.0,0.0,0.0,0,0.0,0.0,0.0,7310.0,7310.0,7310.0,7310.0,0.0,0.0,0.0,0.0,0.0,0.0,108.8,108.8,108.8,108.8,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,67.0,67.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,0.0,0,0.0,0.0,0.0,3.77
